txid	vout	value	spk_hex	spk_type	address	is_target	block_height
a7fd06dddaeebf992161dfd635f4df9534555da50662f3d5c7fbb882ef2d409b	0	299500000	76a9149bb4a8ed616f63150096f57f8c3a5aef3ad7dd8088ac	p2pkh	1FCJAChVKTvpya3tWXHRcrLw3GnwTdRSY2	0	440322
a7fd06dddaeebf992161dfd635f4df9534555da50662f3d5c7fbb882ef2d409b	1	99833333	76a914f0b9e5dd021c6dba675beb147fa686da4ca6896988ac	p2pkh	1NwqsTDoLqRP7U4dEDZyFrpbBWY98JuW5a	0	440322
a7fd06dddaeebf992161dfd635f4df9534555da50662f3d5c7fbb882ef2d409b	2	99833333	76a914c97f270cdad1a8701a2f606dc20250974f51685e88ac	p2pkh	1KNR9GjYv2pFRsyZBGw6GTjVjZfpMYthQj	0	440322
a7fd06dddaeebf992161dfd635f4df9534555da50662f3d5c7fbb882ef2d409b	3	99833333	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	440322
a7fd06dddaeebf992161dfd635f4df9534555da50662f3d5c7fbb882ef2d409b	4	11100012	a914e8f740c6613c76f2e45940f3f29305b380e0c33f87	p2sh	3NvptVNJ6KTAgL36brJxgVMPYsgiDu8S2C	0	440322
a8080bff1a016f7bab0d06388d049293f3e12d3d8bf00f73b1e6b59b214ff4bb	0	119500000	76a9142011d7caf37a1823df7f4c8ddbadce1dd8792e9b88ac	p2pkh	13vZztVcc6pvWT93MJ4Cf4w4chYQVZTsvM	0	445470
a8080bff1a016f7bab0d06388d049293f3e12d3d8bf00f73b1e6b59b214ff4bb	1	119499999	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	445470
a8080bff1a016f7bab0d06388d049293f3e12d3d8bf00f73b1e6b59b214ff4bb	2	8300009	a9144f6821b7bbcb20221f51c1dfe8311f0af242e88187	p2sh	38vt3twjBWfeY8qk2pwsQPFBbeR5PTiyxg	0	445470
a808519b3ad6669825727154c9c5b03110f558b0a5524c657388b386f8303767	0	209500000	76a91495683b95967232aa58623d4245e17446d50eaf5788ac	p2pkh	1EczYoURdkKWFZNfh3oY2xTzwYnCuuLaL6	0	440996
a808519b3ad6669825727154c9c5b03110f558b0a5524c657388b386f8303767	1	209499999	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	440996
a808519b3ad6669825727154c9c5b03110f558b0a5524c657388b386f8303767	2	920001	a914e6f2386a4f32537d837211101fcbb3b119a3ff8187	p2sh	3Nk9WRxzJs6Ng4w7MQsFodvcXh6btmPzaB	0	440996
a8162356887613a0fa1e1448767d9c64471edd90edc1eaf617c2498704c3150f	0	119500000	76a914cb4226148657928054d677bfa04d9740d314113388ac	p2pkh	1KXjR3AdyFvHzDuGqmbcHczMNhd3fq88iF	0	444879
a8162356887613a0fa1e1448767d9c64471edd90edc1eaf617c2498704c3150f	1	39833333	76a9143d22e0bc5d99a26e804f909b7bb6e2f06a461cae88ac	p2pkh	16aG14QwgZpcHBm717qJK8fqV4ESnPBrib	0	444879
a8162356887613a0fa1e1448767d9c64471edd90edc1eaf617c2498704c3150f	2	39833333	76a91433d0449228bcf7d0622eb9aedf3d2105352898c588ac	p2pkh	15ixxVHMWWCuXsCNxtxAwvBH8cbjWvYvUp	0	444879
a8162356887613a0fa1e1448767d9c64471edd90edc1eaf617c2498704c3150f	3	39833333	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	444879
a8162356887613a0fa1e1448767d9c64471edd90edc1eaf617c2498704c3150f	4	27840030	a91487191c4410562dd76a69294e48cb4ace0df7558c87	p2sh	3E1ME9FFBGg3EXVNe7S4LA2s7D9ezSfN7r	0	444879
a81838f980a1383310b721a90c368c9a64f717eee000ce16860d697e1ee26205	0	44500000	76a914e6e1eafdb31daac997804ff73dcb5bac730b3f5388ac	p2pkh	1N3o4B74Jn2Wu9r1L3VZh9TFJ2ZSLBvpDY	0	438227
a81838f980a1383310b721a90c368c9a64f717eee000ce16860d697e1ee26205	1	14833333	76a914137ba25474cca2e57a6ef242783725291b69506788ac	p2pkh	12n1wtn8f3zWSsFdBxZvEeuBDJz8p1MQ8N	0	438227
a81838f980a1383310b721a90c368c9a64f717eee000ce16860d697e1ee26205	2	29666666	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	438227
a81838f980a1383310b721a90c368c9a64f717eee000ce16860d697e1ee26205	3	920001	a914121d3b833e6c79f2cddde83a7d06bef705d7244487	p2sh	33Lo771XFgxGGh17fczQT7PMqukp7xdxEK	0	438227
a8313f86f5a5691f0083a9d1c26e4b45e03fe0de0a0e665bfdb01a09606606b6	0	209500000	76a9145b4911170f2de8fdf73b399c45e07250ea58fea588ac	p2pkh	19Kg2DzH6bvXQ7jM7FfY9p2udCFszYGPBW	0	445913
a8313f86f5a5691f0083a9d1c26e4b45e03fe0de0a0e665bfdb01a09606606b6	1	69833333	76a914b95ae44036610d6814c39bdb996fdff23fe0932988ac	p2pkh	1Hu4tkPRENUM9fQQJZSZWxjQDfymkYor9E	0	445913
a8313f86f5a5691f0083a9d1c26e4b45e03fe0de0a0e665bfdb01a09606606b6	2	69833333	76a91466c8c9e2f20c3bb3b5242b8536fcd47f3c80890a88ac	p2pkh	1ANUTc4g65caEWpz8ZH5iwSHSZMZuPezj4	0	445913
a8313f86f5a5691f0083a9d1c26e4b45e03fe0de0a0e665bfdb01a09606606b6	3	69833333	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	445913
a8313f86f5a5691f0083a9d1c26e4b45e03fe0de0a0e665bfdb01a09606606b6	4	36840040	a9141dedff095a32ceed92ca6fd44b8bf230dfd698ef87	p2sh	34RGdNiaVPpaybG18FdL2wLRaEEAC449Lp	0	445913
a831adac91e96ed582e16cc7114c319104ccfb5adbf5b148f3c2c84c48a73c5c	0	449500000	76a9149a8c8782f275c27d57e5fcc5d6dbe96ec077105b88ac	p2pkh	1F6BQh7zQsZHQPRqqChgR23zYo4emerg5D	0	444460
a831adac91e96ed582e16cc7114c319104ccfb5adbf5b148f3c2c84c48a73c5c	1	449499999	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	444460
a831adac91e96ed582e16cc7114c319104ccfb5adbf5b148f3c2c84c48a73c5c	2	8280009	a91421fe31db27f56aeed8f763045b83556a1be42e3f87	p2sh	34nkjdnXfVVesuRrepKLSFiNGWLNJbmxrx	0	444460
a843b0c706a0dfaa29513a6fedea929e9ad52b66fc57bfd4dc4ce1981d908f74	0	89500000	76a9149e0a262ce2049891fc5c89b7b2b6f1bbabed090f88ac	p2pkh	1FQdvUzSA3npYeADg9hZckxseP6cqHdAUj	0	444065
a843b0c706a0dfaa29513a6fedea929e9ad52b66fc57bfd4dc4ce1981d908f74	1	29833333	76a91465c4f353cec93349034380cff5d1ea07dc3a245588ac	p2pkh	1AH7BjehirxvQtYG9T9iBFkXhpqZmhM2Gp	0	444065
a843b0c706a0dfaa29513a6fedea929e9ad52b66fc57bfd4dc4ce1981d908f74	2	29833333	76a9144a7d28979e4aefbdd872e2cbf1622b862876715c88ac	p2pkh	17nrwNAWyPNa5owNyYvNkUm8wjTEzLMsBw	0	444065
a843b0c706a0dfaa29513a6fedea929e9ad52b66fc57bfd4dc4ce1981d908f74	3	29833333	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	444065
a843b0c706a0dfaa29513a6fedea929e9ad52b66fc57bfd4dc4ce1981d908f74	4	2760003	a9144c435a7f5b02f4820a985712d3a489325d42215287	p2sh	38eFxvgy5Q3eoo1hCVMR6FTcvNtEWh2w25	0	444065
a844cfe86b7543e02b4cb84e652a6725f63739b47fa17bc642e2f3159e5aa199	0	119500000	76a91484449da6dfe0a7ce235d317f8cdc936e3f59447088ac	p2pkh	1D4NPqJrb9nJkaVPhxh97Dv7TctuzbnCgo	0	440490
a844cfe86b7543e02b4cb84e652a6725f63739b47fa17bc642e2f3159e5aa199	1	119499999	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	440490
a844cfe86b7543e02b4cb84e652a6725f63739b47fa17bc642e2f3159e5aa199	2	23980026	a914cd54853fa7dffd159b13d7308b3f34abdeb7a71787	p2sh	3LQhhTRngvfJpnDVSWMYgNZwJEuFYsd63M	0	440490
a849f074fe293b5eefa872ef1644bc647d26685def42eaad9f82e24885b8ef7e	0	209500000	76a914f6c1dc8a9bab611c347ca3470c291095980f658588ac	p2pkh	1PVjTvX8ELJSRZMyQ7nWFEVZgspYhEswc9	0	440648
a849f074fe293b5eefa872ef1644bc647d26685def42eaad9f82e24885b8ef7e	1	209499999	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	440648
a849f074fe293b5eefa872ef1644bc647d26685def42eaad9f82e24885b8ef7e	2	920001	a91482d3597ab40e3e90e27eba884b3f4863505d2e9b87	p2sh	3DckxJcEgtjuFabDTHG8boGJkL8hbjwLun	0	440648
a84f7fec297bc19ddb3cc7ef45159b100ff386df15cf3c184646cd6f999a6667	0	89500000	76a914d9214724a33d58c77927c6df133f11d631f9048a88ac	p2pkh	1Lo5VpMSsig22FY6TRQKdVkXxRYuC8Ttgy	0	439732
a84f7fec297bc19ddb3cc7ef45159b100ff386df15cf3c184646cd6f999a6667	1	29833333	76a9147e1018df707cf566384223102d11098094c9030e88ac	p2pkh	1CVZRd1dWQDwHXqNrTVvxYTVPPNUiMzF9z	0	439732
a84f7fec297bc19ddb3cc7ef45159b100ff386df15cf3c184646cd6f999a6667	2	59666666	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	439732
a84f7fec297bc19ddb3cc7ef45159b100ff386df15cf3c184646cd6f999a6667	3	3680004	a914a24576908494ba9f588a464f0b7f1ed4ec9f823c87	p2sh	3GV2c1BsBxe76cscQEtcaxfw3WyuFrAbYC	0	439732
a855ff89edc1aa27989ee6079a44edb123755d24f28be15933a1f0875b9f209b	0	209500000	76a914808b42286d5cb940638239ce97420af27525ca8988ac	p2pkh	1CigKQBEqhhe7tngqBka75KEqN6rgHzTKn	0	440973
a855ff89edc1aa27989ee6079a44edb123755d24f28be15933a1f0875b9f209b	1	69833333	76a914135d3f7159d45e82556ddd43d3887ccc5d81123888ac	p2pkh	12mPYco27SHodoQQSN8YsV5bEiKjxuBGrW	0	440973
a855ff89edc1aa27989ee6079a44edb123755d24f28be15933a1f0875b9f209b	2	139666666	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	440973
a855ff89edc1aa27989ee6079a44edb123755d24f28be15933a1f0875b9f209b	3	27780030	a914978197ea26e5585f01dd6aeba9f52b5c5811ceb387	p2sh	3FW7CpRzUD4v34xqLRRmAiCnPkhuq5SKn9	0	440973
a861ff59054278d53df88e6f637c83e0dbe33a15106adb44ed7408335ea8308f	0	449500000	76a914c09077661a25f63902f24bf7e5da8deb6709a3fd88ac	p2pkh	1JZBoXv2Ryy65AgpfNZ4ssUrB2iHfvEYir	0	441098
a861ff59054278d53df88e6f637c83e0dbe33a15106adb44ed7408335ea8308f	1	149833333	76a9148e243537092f7403f99dadb0e5f34f9b54e9afb188ac	p2pkh	1DxaL1QDtis9cQatK3imt2qCes11Q6fDqa	0	441098
a861ff59054278d53df88e6f637c83e0dbe33a15106adb44ed7408335ea8308f	2	149833333	76a9144f5d8446cafaa5ffa60bd88e2a12880f4939fb9488ac	p2pkh	18EeQow8FeYUaM2TmBohein7shbevrtrgU	0	441098
a861ff59054278d53df88e6f637c83e0dbe33a15106adb44ed7408335ea8308f	3	149833333	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	441098
a861ff59054278d53df88e6f637c83e0dbe33a15106adb44ed7408335ea8308f	4	14960016	a914b89872b69b96ac7ea5968afe8dd8f66f7954bb5387	p2sh	3JX4t7vTWewjKXmLHFYUfecGuPCfv1jD6B	0	441098
a872e7d132196696e081ae3f1daafd799af325eaad9b031b1e61754d7c574086	0	44500000	76a914a83db41d642c2120aae467302ba8baeee35c9cd688ac	p2pkh	1GLaSU5qi3S6nrempe5wQDPAEgHPThCL5s	0	437801
a872e7d132196696e081ae3f1daafd799af325eaad9b031b1e61754d7c574086	1	14833333	76a914051bac93c5950b2dda3a11d200919efdb77b0f8f88ac	p2pkh	1U1XnuGv33Ae4APrD4zNUvzN4PueWmE8D	0	437801
a872e7d132196696e081ae3f1daafd799af325eaad9b031b1e61754d7c574086	2	29666666	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	437801
a872e7d132196696e081ae3f1daafd799af325eaad9b031b1e61754d7c574086	3	960001	a91481d513f95b1d089ba7ff2c3f7feadee479b6e39387	p2sh	3DXWMDAQ3LwZP84bYciM9G6KGfT9YEgnVr	0	437801
a885c345e7a0b05146e72a6f98c3298ba085468e27871f541900afb91359acde	0	299500000	76a9144ad4c17853f23d278821f6d6d7d25293b3e22f2488ac	p2pkh	17pfsiy8V5NooKzKeMaMzVXqcXEpUSFLLs	0	438084
a885c345e7a0b05146e72a6f98c3298ba085468e27871f541900afb91359acde	1	299499999	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	438084
a885c345e7a0b05146e72a6f98c3298ba085468e27871f541900afb91359acde	2	4600005	a914dc95ba59a2ec329e5831d2ba593f5c980c05fe3487	p2sh	3MoMx2RmdWbuSjSytrdSEjFtqd87SkiHRg	0	438084
a89e181280c6a1d765cbb69a7c8c4dc03a6ed3a172f2438169b89b37a7c581e6	0	44500000	76a9140b9f2f7dfb1173653f63f121d42579d58189860088ac	p2pkh	124T8Wo4bJr4x1WaG22AuoqWau1dqJvkBu	0	438420
a89e181280c6a1d765cbb69a7c8c4dc03a6ed3a172f2438169b89b37a7c581e6	1	14833333	76a9145a77e14c04751cb321075566bc8ef8b6b7b04aef88ac	p2pkh	19FMRgJzERWzB7A7H6qRRWdYnMsLaiaRQn	0	438420
a89e181280c6a1d765cbb69a7c8c4dc03a6ed3a172f2438169b89b37a7c581e6	2	29666666	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	438420
a89e181280c6a1d765cbb69a7c8c4dc03a6ed3a172f2438169b89b37a7c581e6	3	1860002	a91497c6936c3649a9306b268d97d7ea076796f8064587	p2sh	3FXXqoZ8tm6DwwiAaqPK2wrKsAqxwtvS7h	0	438420
a8a2fe0081eb886eabd0f792a993c24e00a199548b32cef09065a06db632dfe0	0	209500000	76a914edff05d38c2806202bc54357348c0ec68a11901d88ac	p2pkh	1NhQekqNiEd3Dw6bGAERCdtCNs8ionPpSZ	0	445740
a8a2fe0081eb886eabd0f792a993c24e00a199548b32cef09065a06db632dfe0	1	69833333	76a9145d28c5b563c9716dc5e53de8d0fc06dff91b0a0088ac	p2pkh	19VagkTQrUjheE3suhDhmH1VSsJUVBNGDF	0	445740
a8a2fe0081eb886eabd0f792a993c24e00a199548b32cef09065a06db632dfe0	2	139666666	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	445740
a8a2fe0081eb886eabd0f792a993c24e00a199548b32cef09065a06db632dfe0	3	5520006	a91419de95ab73fc3883160f5c0c068ca7dcbf06943487	p2sh	343oTntMWQ5n8Ui3wh3WjWtJvyEtVn81Qh	0	445740
a8c51e4a413bd719b4f4d8d7332dd22c5dea8bbab71a3ef91bae3d79b2a12276	0	119500000	76a9144dfe569b685b4ade17ff2f420c0c71fd0298423688ac	p2pkh	187PiWNgkoeA9BW2QzGoSeqS5QJi2YLFTD	0	445902
a8c51e4a413bd719b4f4d8d7332dd22c5dea8bbab71a3ef91bae3d79b2a12276	1	119499999	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	445902
a8c51e4a413bd719b4f4d8d7332dd22c5dea8bbab71a3ef91bae3d79b2a12276	2	920001	a914a994834cfa864708dfd9f6f1e188e85cf4b4f26e87	p2sh	3H9g2pW9dY67aaQpUaAFLLwYNmBbiJ24vJ	0	445902
a8c57baaaabbd27f8bafa386701d6f5561ac9b061919c62d7c2f2965398f6709	0	89500000	76a914b0054d8733d1898180f50b5d82006f22d44aabe788ac	p2pkh	1H3iHDCE4gHCcZEXnRggadMGSYCDjNRypi	0	439573
a8c57baaaabbd27f8bafa386701d6f5561ac9b061919c62d7c2f2965398f6709	1	29833333	76a9142fbf42948ebe8ff0d97468202404eb0861a7a34388ac	p2pkh	15MTszxghArUc822sNnam16akkcV2XEu3d	0	439573
a8c57baaaabbd27f8bafa386701d6f5561ac9b061919c62d7c2f2965398f6709	2	59666666	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	439573
a8c57baaaabbd27f8bafa386701d6f5561ac9b061919c62d7c2f2965398f6709	3	5520006	a914e4007387fafa33e81249541798c8eafcd61be7a787	p2sh	3NUaXdvso6yy1tkmdNRDRNq4AWThMZoFrd	0	439573
a8db33730ef90cf89a5461429644dc6d41c66da1b6c8dec5dbe83a79d59e9c05	0	89500000	76a91405247862c9240e963da8bb50ac07f9a89aa7c53488ac	p2pkh	1UC4xWYG1irFsdUxNQZHAmzWx3bG58day	0	446437
a8db33730ef90cf89a5461429644dc6d41c66da1b6c8dec5dbe83a79d59e9c05	1	29833333	76a914df0a205b1f181546cc4d571387bee3831e4c713088ac	p2pkh	1MLKpNapnTmwXxbK2g2rTonSekQRM5Y3wi	0	446437
a8db33730ef90cf89a5461429644dc6d41c66da1b6c8dec5dbe83a79d59e9c05	2	29833333	76a9140970c674959ce49350bbfd94b0ae714571b19a4888ac	p2pkh	1rvBVBWPomkridxF8htg4hDJqtSDhmsqG	0	446437
a8db33730ef90cf89a5461429644dc6d41c66da1b6c8dec5dbe83a79d59e9c05	3	29833333	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	446437
a8db33730ef90cf89a5461429644dc6d41c66da1b6c8dec5dbe83a79d59e9c05	4	11960013	a9149dee3ce3578fddb40fbd957fff6d4a05f95a1a8787	p2sh	3G65QiXJtk9GVw7w3mVYAUMzfnNNendTyS	0	446437
a8e878334d2b9b8e99f11007d71c132b82672e7f53342dc98b96ef8ab76d80a3	0	89500000	76a914cb4226148657928054d677bfa04d9740d314113388ac	p2pkh	1KXjR3AdyFvHzDuGqmbcHczMNhd3fq88iF	0	444829
a8e878334d2b9b8e99f11007d71c132b82672e7f53342dc98b96ef8ab76d80a3	1	29833333	76a914fa647827620b961f93f218c2ba9cd2f290fe95f688ac	p2pkh	1PpxHh3oauXkWWzEkTvTMe9e68eyPLpNyW	0	444829
a8e878334d2b9b8e99f11007d71c132b82672e7f53342dc98b96ef8ab76d80a3	2	29833333	76a9146b00fc081a71e6a80c32fba2eb0f09f04a6cb58c88ac	p2pkh	1AknUvwb5PitZJJARof7SaNadYzhhgtvux	0	444829
a8e878334d2b9b8e99f11007d71c132b82672e7f53342dc98b96ef8ab76d80a3	3	29833333	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	444829
a8e878334d2b9b8e99f11007d71c132b82672e7f53342dc98b96ef8ab76d80a3	4	26000028	a91487191c4410562dd76a69294e48cb4ace0df7558c87	p2sh	3E1ME9FFBGg3EXVNe7S4LA2s7D9ezSfN7r	0	444829
a8fbde82d6c39f14f0643218285a3dfc080f0fee7236152f192f14490f56a947	0	89500000	76a914740bc782e46e6e2e525bd56d7d4a5773fe8595b588ac	p2pkh	1BabVhKxTgoqub87XAMqB1Lfp3iu63ahv1	0	444432
a8fbde82d6c39f14f0643218285a3dfc080f0fee7236152f192f14490f56a947	1	29833333	76a914f9fd36a47659bb7f2e8706d4b3eab0d3275cef5788ac	p2pkh	1PnpbLyvdHNJ1YEeJJWJJeTMW77ygc1oi6	0	444432
a8fbde82d6c39f14f0643218285a3dfc080f0fee7236152f192f14490f56a947	2	59666666	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	444432
a8fbde82d6c39f14f0643218285a3dfc080f0fee7236152f192f14490f56a947	3	920001	a91456b3c7ab69607f7e050a718a412144d9e0c971e087	p2sh	39bTQNWkPBdaW9iVXcqARA4yVjudY9JFgq	0	444432
a8fff132c430a3a2158e20752a05078a670c89e4a9d6e30e95cb838906f89689	0	209500000	76a9145d47dc0f8e3db60d1c049d0df765902376d24ba088ac	p2pkh	19WDvjYvTCBc8N9RY7n34z5dF9KaX4vczB	0	438900
a8fff132c430a3a2158e20752a05078a670c89e4a9d6e30e95cb838906f89689	1	209499999	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	438900
a8fff132c430a3a2158e20752a05078a670c89e4a9d6e30e95cb838906f89689	2	6460007	a914017b64808b00a3741a96a75a0296eac0d803e2cd87	p2sh	31prRCiScUUYkM5x8KisfcjsfcPvPJxaJs	0	438900
a913bbd7952cd321a99d20e822b2c2b58fd32e32a512218516845004cf652959	0	209500000	76a9146626af6a69720084af6e7fa849263f05bebaf43388ac	p2pkh	1AK8GTqe2eXC26hwoWdfjn7K5K8e6Uvq4S	0	437875
a913bbd7952cd321a99d20e822b2c2b58fd32e32a512218516845004cf652959	1	69833333	76a914ac40fa0d22ceb24f823abeb937c839b2da93323288ac	p2pkh	1Gho4fFTEMPxJWPA4XnbGgFnRKVtZDdxd9	0	437875
a913bbd7952cd321a99d20e822b2c2b58fd32e32a512218516845004cf652959	2	139666666	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	437875
a913bbd7952cd321a99d20e822b2c2b58fd32e32a512218516845004cf652959	3	3680004	a914b4267f4b8dd98cb91a07d4fd7053ddc68dee3c8187	p2sh	3J7ZfufWnGNug1aQ7knhHQVm4NU9BhLyRw	0	437875
a92d63d250146b95367b911419fafb20795bcbd899f91d294bec0e038fbfd82c	0	44500000	76a914dcc8a50fd72b0a70114b169ca064151c2600fb6588ac	p2pkh	1M8Q2FGGziwXWk9iVAdNAZ7bLQwLRjGqv9	0	440846
a92d63d250146b95367b911419fafb20795bcbd899f91d294bec0e038fbfd82c	1	44499999	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	440846
a92d63d250146b95367b911419fafb20795bcbd899f91d294bec0e038fbfd82c	2	3680004	a91400c1f4dab4cfdad857166329fb300b018174f24a87	p2sh	31m2GshmEWk47axrtctqQktjVhVvWYhNYS	0	440846
a93a404293ef9cc5d02f674e1fc6d26e0a65c180d6b474d0c421036c321d4971	0	119500000	76a914562cc670b0825166786ce9d1413f43fe047db6d688ac	p2pkh	18rekXjTzfBKYBtQkBoTn19gotoiofsXrA	0	445352
a93a404293ef9cc5d02f674e1fc6d26e0a65c180d6b474d0c421036c321d4971	1	39833333	76a914a25ed6ba906c944a6c8cc10e25448536c0e43b6288ac	p2pkh	1FoY5bGP6kHmPsRGxdy8iHTBfw3p2JKkYA	0	445352
a93a404293ef9cc5d02f674e1fc6d26e0a65c180d6b474d0c421036c321d4971	2	79666666	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	445352
a93a404293ef9cc5d02f674e1fc6d26e0a65c180d6b474d0c421036c321d4971	3	5520006	a914d7c9bd82c3fde6091b7731c00f5666b19ecdae9a87	p2sh	3MMzswuU5sEsAewfu76A6mF1eGj4Kz66F6	0	445352
a93cb8be00edad8d8d8c283c4acc5486e487ffe7c5e160f8f9a013180e3800b8	0	89500000	76a914aa94bcef228f9917400d78aa9b23911286ce6e4c88ac	p2pkh	1GYx47PspfMjZYh3tBrnvgjEmyESjQNyRR	0	446702
a93cb8be00edad8d8d8c283c4acc5486e487ffe7c5e160f8f9a013180e3800b8	1	89499999	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	446702
a93cb8be00edad8d8d8c283c4acc5486e487ffe7c5e160f8f9a013180e3800b8	2	1860002	a9140bcade00131d72c6a3192c19703fed6f7645de0287	p2sh	32mNP7XH32Jxuum91bQfQvGhbrFqtr6kY1	0	446702
a94e21276071dcba15bf096932bf3302e97c49a589c045c63fb2df917a6a7989	0	44500000	76a9141775fecbfcd8f890f053c0b74a48a80c4f589d5888ac	p2pkh	1393tsRFsg5J9crkNPTafdWKCZMjLdSAKo	0	440980
a94e21276071dcba15bf096932bf3302e97c49a589c045c63fb2df917a6a7989	1	14833333	76a9146e0ea6561d100cdedc199425dd456b9918e7150d88ac	p2pkh	1B2vsz4vRgDL7JWMt3k2JeB9Dcykg2ZPWn	0	440980
a94e21276071dcba15bf096932bf3302e97c49a589c045c63fb2df917a6a7989	2	29666666	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	440980
a94e21276071dcba15bf096932bf3302e97c49a589c045c63fb2df917a6a7989	3	1840002	a914aa108286c7b30c670d3d0ba7766117464ff1744487	p2sh	3HCEaHEfGkyv1GiiVHGvQnpWUW1LRi47XJ	0	440980
a94f1f4c75ce086d76b207f5ab7dff938b901976e6dcc4506e0fc51d0d5ed37a	0	119500000	76a914a83db41d642c2120aae467302ba8baeee35c9cd688ac	p2pkh	1GLaSU5qi3S6nrempe5wQDPAEgHPThCL5s	0	440263
a94f1f4c75ce086d76b207f5ab7dff938b901976e6dcc4506e0fc51d0d5ed37a	1	39833333	76a914cef2901668ffb245961a217e797c58d79ad55e6c88ac	p2pkh	1KsEn5a3VXTektJHYUeYoCkdJdEUadK8d1	0	440263
a94f1f4c75ce086d76b207f5ab7dff938b901976e6dcc4506e0fc51d0d5ed37a	2	39833333	76a914c7c4170fe3a98105d3cbf17479d7d006e324373988ac	p2pkh	1KDGNkdjJo5Zs1vvuuLLmjdSrZGwzTU3Tw	0	440263
